id	lemma	context	index	label
d012.s013.t007	Migration	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	26	['migration%1:04:00::']
d012.s013.t008	world	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	29	['world%1:14:01::']
d012.s013.t009	Future	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	34	['future%1:28:00::']
d012.s013.t011	consensus	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	49	['consensus%1:26:00::']
d012.s013.t012	specialist	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	51	['specialist%1:18:00::']
d012.s013.t013	impact	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	55	['impact%1:19:00::']
d012.s013.t014	migration	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	57	['migration%1:04:00::']
d012.s013.t015	flow	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	58	['flow%1:26:00::']
d012.s013.t016	economic_growth	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	60	['economic_growth%1:22:00::']
d012.s013.t017	wage	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	62	['wage%1:21:00::']
d012.s013.t018	employment	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	64	['employment%1:26:00::']
d012.s013.t019	country	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	66	['country%1:14:00::']
d012.s013.t021	immigrant	as the economist ian_goldin and Geoffrey Cameron , remind us in a recent book summarise the most recent knowledge of immigration ( exceptional people : How Migration Shaped our world and Will Define Our Future , Mai @card@ , princeton_university_press , @card@ pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	70	['immigrant%1:18:00::']
d012.s014.t001	immigration	restraining immigration lead to anaemic growth and harm employment .	1	['immigration%1:04:00::']
d012.s014.t002	growth	restraining immigration lead to anaemic growth and harm employment .	5	['growth%1:22:02::']
d012.s014.t003	employment	restraining immigration lead to anaemic growth and harm employment .	8	['employment%1:26:00::']
d012.s015.t001	fear	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	0	['fear%1:12:00::']
d012.s015.t002	impact	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	3	['impact%1:19:00::']
d012.s015.t003	immigrant	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	5	['immigrant%1:18:00::']
d012.s015.t004	notion	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	10	['notion%1:09:02::']
d012.s015.t005	worker	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	18	['worker%1:18:00::']
d012.s015.t006	one	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	23	['one%1:09:00::']
d012.s015.t007	pressure	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	27	['pressure%1:07:00::']
d012.s015.t008	wage	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	29	['wage%1:21:00::']
d012.s016.t001	experience	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	1	['experience%1:09:01::']
d012.s016.t002	reality	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	5	['reality%1:26:02::']
d012.s016.t003	immigrant	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	6	['immigrant%1:18:00::']
d012.s016.t004	replacement	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	15	['replacement%1:18:02::']
d012.s016.t005	labor	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	19	['labor%1:14:00::']
d012.s016.t006	trade	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	22	['trade%1:04:00::']
d012.s016.t007	shortage	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	28	['shortage%1:07:00::']
d012.s016.t008	labor	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	31	['labor%1:14:00::']
d012.s017.t001	immigrant	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	1	['immigrant%1:18:00::']
d012.s017.t002	sector	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	4	['sector%1:14:00::']
d012.s017.t003	labor	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	11	['labor%1:14:00::']
d012.s017.t004	one	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	17	['one%1:09:00::']
d012.s017.t005	sector	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	20	['sector%1:14:00::']
d012.s017.t006	training	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	22	['training%1:04:00::']
d012.s017.t007	offer	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	28	['offer%1:10:00::']
d012.s017.t008	employment	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	30	['employment%1:26:00::']
d012.s018.t001	effect	a positive effect on wage	2	['effect%1:19:00::']
d012.s018.t002	wage	a positive effect on wage	4	['wage%1:21:00::']
d012.s019.t001	way	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	3	['way%1:07:01::']
d012.s019.t002	surgeon	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	6	['surgeon%1:18:00::']
d012.s019.t003	country	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	15	['country%1:14:00::']
d012.s019.t004	shortage	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	18	['shortage%1:07:00::']
d012.s019.t005	anaesthetist	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	20	['anaesthetist%1:18:00::']
d012.s019.t006	complementarity	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	23	['complementarity%1:24:02::']
d012.s019.t007	immigrant	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	28	['immigrant%1:18:00::']
d012.s019.t008	arrival	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	34	['arrival%1:04:01::']
d012.s019.t009	immigrant	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	36	['immigrant%1:18:00::']
d012.s019.t010	effect	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	40	['effect%1:19:00::']
d012.s019.t011	pay	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	43	['pay%1:21:01::']
d012.s020.t001	rise	Giovanni Peri have calculate that a rise of 1 % in the migratory flow cause an increase of between @card@ and @card@ % in real long-term pay .	6	['rise%1:11:00::']
d012.s020.t003	flow	Giovanni Peri have calculate that a rise of 1 % in the migratory flow cause an increase of between @card@ and @card@ % in real long-term pay .	13	['flow%1:26:00::']
d012.s020.t004	increase	Giovanni Peri have calculate that a rise of 1 % in the migratory flow cause an increase of between @card@ and @card@ % in real long-term pay .	16	['increase%1:07:00::']
d012.s020.t006	pay	Giovanni Peri have calculate that a rise of 1 % in the migratory flow cause an increase of between @card@ and @card@ % in real long-term pay .	26	['pay%1:21:01::']
d012.s021.t001	fact	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	8	['fact%1:09:01::']
d012.s021.t002	diversity	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	11	['diversity%1:07:02::']
d012.s021.t003	immigrant	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	14	['immigrant%1:18:00::']
d012.s021.t004	creation	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	18	['creation%1:04:00::']
d012.s021.t005	idea	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	20	['idea%1:09:00::']
d012.s021.t006	economic_growth	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	23	['economic_growth%1:22:00::']
d012.s021.t007	proportion	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	27	['proportion%1:24:01::']
d012.s021.t008	immigrant	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	30	['immigrant%1:18:00::']
d012.s021.t009	American	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	33	['american%1:18:00::']
d012.s021.t010	Nobel_prize	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	34	['nobel_prize%1:10:00::']
d012.s021.t011	winner	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	35	['winner%1:18:00::']
d012.s021.t012	Google	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	38	['google%1:10:00::']
d012.s021.t016	Yahoo	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	46	['yahoo%1:10:00::']
d012.s021.t017	immigrant	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalise immigrant be among American Nobel_prize winner , whilst Google , Intel , Paypal , eBay and Yahoo be all found by immigrant ) .	51	['immigrant%1:18:00::']
d012.s022.t001	migrant	migrant be also net contributor to social_system , average 1 % of the total budget of european_country .	0	['migrant%1:18:00::']
d012.s022.t002	contributor	migrant be also net contributor to social_system , average 1 % of the total budget of european_country .	4	['contributor%1:18:00::']
d012.s022.t003	social_system	migrant be also net contributor to social_system , average 1 % of the total budget of european_country .	6	['social_system%1:14:00::']
d012.s022.t005	budget	migrant be also net contributor to social_system , average 1 % of the total budget of european_country .	14	['budget%1:21:03::']
d012.s022.t006	european_country	migrant be also net contributor to social_system , average 1 % of the total budget of european_country .	16	['european_country%1:15:00::']
d012.s023.t001	World	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	1	['world%1:17:00::']
d012.s023.t002	Labor	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	2	['labor%1:14:00::']
d012.s023.t003	Organisation	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	3	['organisation%1:14:01::']
d012.s023.t004	example	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	7	['example%1:11:00::']
d012.s023.t005	Germany	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	9	['germany%1:15:00::']
d012.s023.t006	immigrant	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	12	['immigrant%1:18:00::']
d012.s023.t007	age	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	16	['age%1:07:00::']
d012.s023.t008	contribution	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	24	['contribution%1:04:02::']
d012.s023.t009	receipt	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	26	['receipt%1:10:00::']
d012.s023.t010	expenditure	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	28	['expenditure%1:21:00::']
d012.s023.t011	average	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	32	['average%1:09:00::']
d012.s023.t012	Euro	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	35	['euro%1:23:00::']
d012.s023.t013	budget	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	38	['budget%1:21:03::']
d012.s023.t014	lifetime	the World Labor Organisation estimate that for example in Germany , an immigrant arrive at the age of @card@ , will make a net contribution ( receipt less expenditure ) of an average of @card@ Euro to public budget during his lifetime .	41	['lifetime%1:28:00::']
d012.s024.t002	start	nicolas_sarkozy wish at the start of his mandate to look for miss point of growth `` with the tooth . ''	4	['start%1:11:00::']
d012.s024.t003	mandate	nicolas_sarkozy wish at the start of his mandate to look for miss point of growth `` with the tooth . ''	7	['mandate%1:04:00::']
d012.s024.t004	point	nicolas_sarkozy wish at the start of his mandate to look for miss point of growth `` with the tooth . ''	12	['point%1:10:03::']
d012.s024.t005	growth	nicolas_sarkozy wish at the start of his mandate to look for miss point of growth `` with the tooth . ''	14	['growth%1:22:02::']
d012.s025.t001	question	the tooth in question , intend to serve to dissuade immigrant , have precisely the opposite effect .	3	['question%1:10:01::']
d012.s025.t002	immigrant	the tooth in question , intend to serve to dissuade immigrant , have precisely the opposite effect .	10	['immigrant%1:18:00::']
d012.s025.t003	effect	the tooth in question , intend to serve to dissuade immigrant , have precisely the opposite effect .	16	['effect%1:19:00::']
d013.s001.t003	pound	deutsche_bank pay multi-million pound fine in the USA	3	['pound%1:23:01::']
d013.s001.t004	fine	deutsche_bank pay multi-million pound fine in the USA	4	['fine%1:21:00::']
d013.s001.t005	USA	deutsche_bank pay multi-million pound fine in the USA	7	['usa%1:15:00::']
d013.s002.t001	trouble	fresh trouble be follow hard on the heel of the uproar around josef_ackermann , CEO of deutsche_bank : deutsche_bank face a multi-million pound fine in the USA .	1	['trouble%1:09:00::']
d013.s002.t002	uproar	fresh trouble be follow hard on the heel of the uproar around josef_ackermann , CEO of deutsche_bank : deutsche_bank face a multi-million pound fine in the USA .	10	['uproar%1:26:00::']
d013.s002.t004	CEO	fresh trouble be follow hard on the heel of the uproar around josef_ackermann , CEO of deutsche_bank : deutsche_bank face a multi-million pound fine in the USA .	14	['ceo%1:18:00::']
d013.s002.t008	pound	fresh trouble be follow hard on the heel of the uproar around josef_ackermann , CEO of deutsche_bank : deutsche_bank face a multi-million pound fine in the USA .	22	['pound%1:23:01::']
d013.s002.t009	fine	fresh trouble be follow hard on the heel of the uproar around josef_ackermann , CEO of deutsche_bank : deutsche_bank face a multi-million pound fine in the USA .	23	['fine%1:21:00::']
d013.s002.t010	USA	fresh trouble be follow hard on the heel of the uproar around josef_ackermann , CEO of deutsche_bank : deutsche_bank face a multi-million pound fine in the USA .	26	['usa%1:15:00::']
d013.s003.t001	problem	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	3	['problem%1:26:00::']
d013.s003.t002	home	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	5	['home%1:15:02::']
d013.s003.t004	industry	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	14	['industry%1:14:00::']
d013.s003.t005	giant	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	15	['giant%1:14:00::']
d013.s003.t006	past	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	17	['past%1:28:01::']
d013.s003.t007	USA	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	20	['usa%1:15:00::']
d013.s003.t009	dollar	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	35	['dollar%1:23:00::']
d013.s003.t010	Euro	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	39	['euro%1:23:00::']
d013.s003.t011	dispute	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	43	['dispute%1:10:00::']
d013.s003.t012	bankruptcy	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	47	['bankruptcy%1:26:00::']
d013.s003.t013	credit_union	as if the problem at home be not already enough for deutsche_bank , the industry giant 's past in the USA be now also catch up with it . Frankfurt-based deutsche_bank will pay @card@ million dollar ( @card@ million Euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial_crisis .	51	['credit_union%1:14:00::']
d013.s004.t001	issue	the issue centre on the sale of mortgage_securities .	1	['issue%1:09:01::']
d013.s004.t002	sale	the issue centre on the sale of mortgage_securities .	5	['sale%1:04:00::']
d013.s005.t003	regulator	the national_credit_union_administration ( NCUA ) , a financial_market regulator , accuse a string of major bank of have use false promise to mislead credit_union into buy the financial_product .	8	['regulator%1:18:00::']
d013.s005.t004	string	the national_credit_union_administration ( NCUA ) , a financial_market regulator , accuse a string of major bank of have use false promise to mislead credit_union into buy the financial_product .	12	['string%1:14:00::']
d013.s005.t005	bank	the national_credit_union_administration ( NCUA ) , a financial_market regulator , accuse a string of major bank of have use false promise to mislead credit_union into buy the financial_product .	15	['bank%1:14:00::']
d013.s005.t006	promise	the national_credit_union_administration ( NCUA ) , a financial_market regulator , accuse a string of major bank of have use false promise to mislead credit_union into buy the financial_product .	20	['promise%1:10:00::']
d013.s005.t007	credit_union	the national_credit_union_administration ( NCUA ) , a financial_market regulator , accuse a string of major bank of have use false promise to mislead credit_union into buy the financial_product .	23	['credit_union%1:14:00::']
d013.s006.t001	value	the value of the security drop dramatically during the financial crisis and bring down the credit_union .	1	['value%1:21:00::']
d013.s006.t002	security	the value of the security drop dramatically during the financial crisis and bring down the credit_union .	4	['security%1:21:04::']
d013.s006.t003	crisis	the value of the security drop dramatically during the financial crisis and bring down the credit_union .	10	['crisis%1:26:00::']
d013.s006.t004	credit_union	the value of the security drop dramatically during the financial crisis and bring down the credit_union .	15	['credit_union%1:14:00::']
d013.s007.t001	issue	`` we be happy to have resolve the issue without the party go to court , '' say a deutsche_bank spokesman in New_York .	8	['issue%1:09:01::']
d013.s007.t002	party	`` we be happy to have resolve the issue without the party go to court , '' say a deutsche_bank spokesman in New_York .	11	['party%1:18:00::']
d013.s007.t003	court	`` we be happy to have resolve the issue without the party go to court , '' say a deutsche_bank spokesman in New_York .	14	['court%1:14:00::']
d013.s007.t005	spokesman	`` we be happy to have resolve the issue without the party go to court , '' say a deutsche_bank spokesman in New_York .	20	['spokesman%1:18:00::']
d013.s007.t006	New_York	`` we be happy to have resolve the issue without the party go to court , '' say a deutsche_bank spokesman in New_York .	22	['new_york%1:15:00::', 'new_york%1:15:01::']
d013.s008.t001	bank	the bank do not admit culpability in the settlement .	1	['bank%1:14:00::']
d013.s008.t002	culpability	the bank do not admit culpability in the settlement .	5	['culpability%1:26:00::']
d013.s008.t003	settlement	the bank do not admit culpability in the settlement .	8	['settlement%1:10:00::']
d013.s009.t002	dollar	the same be true of Citigroup , which agree to pay @card@ million dollar .	13	['dollar%1:23:00::']
d013.s010.t002	chairman	the NCUA chairman , Debbie Matz , welcome the responsiveness of the two bank .	2	['chairman%1:18:01::']
d013.s010.t003	responsiveness	the NCUA chairman , Debbie Matz , welcome the responsiveness of the two bank .	9	['responsiveness%1:07:00::']
d013.s010.t004	bank	the NCUA chairman , Debbie Matz , welcome the responsiveness of the two bank .	13	['bank%1:14:00::']
d013.s011.t003	US	the national_credit_union_administration ( NCUA ) be responsible for the US credit_union and intervene in bankruptcy to protect customer deposit .	9	['us%1:15:00::']
d013.s011.t004	credit_union	the national_credit_union_administration ( NCUA ) be responsible for the US credit_union and intervene in bankruptcy to protect customer deposit .	10	['credit_union%1:14:00::']
d013.s011.t005	bankruptcy	the national_credit_union_administration ( NCUA ) be responsible for the US credit_union and intervene in bankruptcy to protect customer deposit .	14	['bankruptcy%1:26:00::']
d013.s011.t006	customer	the national_credit_union_administration ( NCUA ) be responsible for the US credit_union and intervene in bankruptcy to protect customer deposit .	17	['customer%1:18:00::']
d013.s011.t007	deposit	the national_credit_union_administration ( NCUA ) be responsible for the US credit_union and intervene in bankruptcy to protect customer deposit .	18	['deposit%1:21:01::']
